,Brand Name,Review,Review Date,Review Website,Star Ratings
324,Jeep Compass,"I am short and I have to really lift my leg to get into the drivers side. I owned a compass before and forgot about this. Also, it would be nice to have radio controls on the steering wheel, as opposed to reaching over while your driving.",                by Stapes                on Wed Apr 04 2018,www.cars.com,5
325,Jeep Compass,This vehicel has very comfortable seats . Easy steering and more comfortable leg room for passangers than it appears for the mid size SUV. Pleanty of storage in back cab.Ive taken it on trips and is comfortabel for long rides too.,"                by lovesuv's                from katy,texas                on Tue May 22 2018",www.cars.com,5
326,Jeep Compass,Tired of paying high dollar for a car to get me to work. Super happy with my car lease of the Jeep Compass. Suits my need with all the amenities I wanted. Great sales staff as well as dealership at surburban jeep of Ann Arbor!,                by Sherryl064                from Michigan                on Wed Nov 15 2017,www.cars.com,5
327,Jeep Compass,"Actually was in the market for a smaller SUV having owned a rogue I wanted something different. When I was renting the rental company told me to pick what ever SUV I wanted from the row they had almost all the small brand SUV's but the jeep caught my eye, if was so pretty sitting there a very impressive blue with a black top, I was in awe. Driving it I felt very comfortable.  The dash, the steering, the seats, the technology got me, I had to own this SUV. When I got home I started searching and found that compass the same color and almost the same features as the rental but, something more beautiful caught my eye. There she was sitting out of view a silver one with the Black top almost like the one pictured minus the silver and black hood.  She had black rims, black jeep lettering, the silver body, and black top, I was in love. When I opened her up the Black leather interior and most of the comfort features as my rental got me. She was mine, she took me in for a joy ride and from there I couldn't let her go. I took her home that night, after the perfect deal. I just hope she remains faithful and gives me the most pleasurable rides around the curves of the roads as we dance to her beautiful music.",                by Cygnusrx                from Van nuys                on Sat Apr 21 2018,www.cars.com,5
328,Jeep Compass,"Best purchase I have made, I am very happy with this Jeep. I am a Jeep lover forever!! Recommend buying the Compass, you won't be disappointed.",                by Amanda83                from Biglerville                on Wed Feb 21 2018,www.cars.com,5
329,Jeep Compass,"This car has all the needs that we wanted in a. Car, it was affordable and rides very smoothly, it’s a great car for a small family","                by Jeffer83                from Thunder Bay, Ontario                on Mon Aug 20 2018",www.cars.com,5
330,Jeep Compass,"Great styling, good mileage, drives like a beast in the snow!Many safety features and comfort settings.",                by foxwomyn                from Warren MI                on Wed Feb 07 2018,www.cars.com,5
331,Jeep Compass,Very comfortable. I do have trouble seeing cars in the right hand lane looking out of the back window and to the side. The backup camera does get dirty often. Always cleaning.,"                by mamaboley                from 9833 Louisville st , Ohio                on Wed Apr 25 2018",www.cars.com,5
332,Jeep Compass,Liked it initially at around 4.5 months started leaking fluid from drivetrain and has never been repaired! It’s in shop since middle of November and has not been driven by us but for one outing and it was not pleasant driving home! Scared it would catch on fire or just plain stop. I will never buy or drive another!,"                by Frank                from Roanoke, VA                on Fri Feb 08 2019",www.cars.com,5
333,Jeep Compass,"So far there is nothing I dont like about this vehicle,  I love everything about it! Its the exact one I wanted to be able to purchase and its very comfy and theres alot of space",                by Macias21                from Ponca City                on Thu Jan 31 2019,www.cars.com,5
334,Jeep Compass,really like the car fits my needs and wants.Was really easy to deal with rick at haasz auto mall so go see rick today ok.,                by rkilpatrick                from ravennaakron ohio                on Tue Aug 28 2018,www.cars.com,5
335,Jeep Compass,The car is great for me after just graduating college. Perfect size and fit. Exterior style is very attractive. Love the interior as well including the touch screen,"                by jv524                from Philadelphia, PA                on Sun Jul 22 2018",www.cars.com,5
336,Jeep Compass,"This vehicle rides well, performs well in snow, very good gas mileage. The 9 speed auto transmission gives the 4 cylinder snappy performance. Cons: Front passenger seat does not fold flat and no garage door button built in. Rear window visibility not great and you must depend on the rear view camera.",                by Dadhimself                on Thu Jan 11 2018,www.cars.com,5
337,Jeep Compass,I like the jeep compass and I am buying our 2nd one after eight years with the first.  Husband retired from Chrysler so we only buy Chrysler-Jeep products.,"                by jans card                from ocala,fl                on Fri Mar 23 2018",www.cars.com,5
338,Jeep Compass,"This car does great for me and my growing family! Very spacious for a smaller SUV. Very comfortable and drives great. 4 wheel drive does amazing in the snow, which we get a lot of. Haven't had any issues since we got it. The only downfall is the auto shutoff when stopped for a certain amount of time, but it can be shut off.",                by East Oregonian                on Thu Feb 22 2018,www.cars.com,5
339,Jeep Compass,Tired of paying high dollar for a car to get me to work. Super happy with my car lease of the Jeep Compass. Suits my need with all the amenities I wanted. Great sales staff as well as dealership at surburban jeep of Ann Arbor!,                by Sherryl064                from Michigan                on Wed Nov 15 2017,www.cars.com,5
